-55.0000,-25.0000,1.5000
-50.0000,-25.0000,1.5000
-45.0000,-25.0000,1.5000
-40.0000,-25.0000,1.5000
-35.0000,-25.0000,1.5000
-30.0000,-25.0000,1.5000
-25.0000,-25.0000,1.5000
-20.0000,-25.0000,1.5000
-15.0000,-25.0000,1.5000
-10.0000,-25.0000,1.5000
-5.0000,-25.0000,1.5000
0.0000,-25.0000,1.5000
5.0000,-25.0000,1.5000
10.0000,-25.0000,1.5000
15.0000,-25.0000,1.5000
20.0000,-25.0000,1.5000
25.0000,-25.0000,1.5000
30.0000,-25.0000,1.5000
35.0000,-25.0000,1.5000
40.0000,-25.0000,1.5000
